Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-18 01:00:00+00:00,12.079999923706056,12.119999885559082,12.079999923706056,12.119999885559082,0,0.0,0.0,0.0
2024-03-18 01:05:00+00:00,12.119999885559082,12.119999885559082,12.100000381469728,12.109999656677246,84249,0.0,0.0,0.0
2024-03-18 01:10:00+00:00,12.109999656677246,12.130000114440918,12.100000381469728,12.130000114440918,106122,0.0,0.0,0.0
2024-03-18 01:15:00+00:00,12.130000114440918,12.130000114440918,12.119999885559082,12.130000114440918,7117,0.0,0.0,0.0
2024-03-18 01:20:00+00:00,12.130000114440918,12.140000343322754,12.119999885559082,12.140000343322754,103026,0.0,0.0,0.0
2024-03-18 01:25:00+00:00,12.119999885559082,12.140000343322754,12.119999885559082,12.130000114440918,71008,0.0,0.0,0.0
2024-03-18 01:30:00+00:00,12.130000114440918,12.140000343322754,12.130000114440918,12.130000114440918,13480,0.0,0.0,0.0
2024-03-18 01:35:00+00:00,12.130000114440918,12.149999618530272,12.130000114440918,12.149999618530272,52242,0.0,0.0,0.0
2024-03-18 01:40:00+00:00,12.149999618530272,12.149999618530272,12.140000343322754,12.149999618530272,12009,0.0,0.0,0.0
2024-03-18 01:45:00+00:00,12.149999618530272,12.149999618530272,12.140000343322754,12.140000343322754,11408,0.0,0.0,0.0
2024-03-18 01:50:00+00:00,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,43345,0.0,0.0,0.0
2024-03-18 01:55:00+00:00,12.140000343322754,12.149999618530272,12.140000343322754,12.149999618530272,15009,0.0,0.0,0.0
2024-03-18 02:00:00+00:00,12.149999618530272,12.149999618530272,12.140000343322754,12.140000343322754,113176,0.0,0.0,0.0
2024-03-18 02:05:00+00:00,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,9000,0.0,0.0,0.0
2024-03-18 02:10:00+00:00,12.130000114440918,12.140000343322754,12.130000114440918,12.140000343322754,17019,0.0,0.0,0.0
2024-03-18 02:15:00+00:00,12.140000343322754,12.140000343322754,12.130000114440918,12.130000114440918,16008,0.0,0.0,0.0
2024-03-18 02:20:00+00:00,12.130000114440918,12.130000114440918,12.130000114440918,12.130000114440918,3019,0.0,0.0,0.0
2024-03-18 02:25:00+00:00,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,1182,0.0,0.0,0.0
2024-03-18 02:30:00+00:00,12.140000343322754,12.140000343322754,12.130000114440918,12.140000343322754,36018,0.0,0.0,0.0
2024-03-18 02:35:00+00:00,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,3111,0.0,0.0,0.0
2024-03-18 02:40:00+00:00,12.140000343322754,12.140000343322754,12.130000114440918,12.130000114440918,39010,0.0,0.0,0.0
2024-03-18 02:45:00+00:00,12.149999618530272,12.149999618530272,12.149999618530272,12.149999618530272,26098,0.0,0.0,0.0
2024-03-18 02:50:00+00:00,12.15999984741211,12.170000076293944,12.15999984741211,12.170000076293944,41422,0.0,0.0,0.0
2024-03-18 02:55:00+00:00,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,1128,0.0,0.0,0.0
2024-03-18 03:05:00+00:00,12.149999618530272,12.15999984741211,12.149999618530272,12.149999618530272,11314,0.0,0.0,0.0
2024-03-18 03:10:00+00:00,12.149999618530272,12.15999984741211,12.149999618530272,12.15999984741211,29091,0.0,0.0,0.0
2024-03-18 03:15:00+00:00,12.15999984741211,12.15999984741211,12.149999618530272,12.15999984741211,36163,0.0,0.0,0.0
2024-03-18 03:20:00+00:00,12.170000076293944,12.170000076293944,12.170000076293944,12.170000076293944,1709,0.0,0.0,0.0
